customer_id,first_purchase_date,last_purchase_date,total_quantity,recency,frequency,monetary,life_time
20117,2021-05-13,2021-05-13,100,235,1,4.09,235
20118,2021-09-10,2021-09-10,1,115,1,8.65,115
20119,2021-08-27,2021-08-27,1,129,1,14.05,129
20120,2021-10-09,2021-10-09,1,86,1,8.12,86
20121,2021-05-21,2021-12-09,2,25,2,26.55,227
20122,2021-10-27,2021-11-27,2,37,2,8.899999999999999,68
20123,2021-06-05,2021-09-21,3,104,2,46.25,212
20124,2021-05-17,2021-06-21,3,196,2,29.61,231
20125,2021-05-25,2021-09-17,17,108,8,102.6,223
20126,2021-07-28,2021-07-28,1,159,1,20.31,159
20127,2021-07-10,2021-09-27,4,98,3,26.93,177
20128,2021-10-05,2021-10-05,2,90,1,9.93,90
20129,2021-05-21,2021-10-27,7,68,3,42.550000000000004,227
20130,2021-10-25,2021-10-25,1,70,1,11.19,70
20131,2021-09-11,2021-09-11,4,114,1,25.32,114
20132,2021-07-07,2021-12-22,4,12,4,19.53,180
20133,2021-12-08,2021-12-08,1,26,1,20.75,26
20134,2021-06-04,2021-06-04,10,213,1,346.53,213
20135,2021-11-22,2021-11-22,2,42,1,15.489999999999998,42
20136,2021-12-22,2021-12-22,1,12,1,1.77,12
20137,2021-09-21,2021-09-21,2,104,1,23.71,104
20138,2021-08-21,2021-08-21,1,135,1,26.37,135
20139,2021-09-01,2021-09-10,4,115,2,23.85,124
20140,2021-12-03,2021-12-03,2,31,1,16.82,31
20141,2021-07-31,2021-09-03,3,122,2,14.36,156
20142,2021-04-30,2021-10-28,8,67,5,55.98,248
20143,2021-12-16,2021-12-16,2,18,1,50.510000000000005,18
20144,2021-08-28,2021-12-19,3,15,2,17.78,128
20145,2021-07-24,2021-11-09,11,55,4,55.29,163
20146,2021-11-01,2021-11-01,4,63,1,21.89,63
20147,2021-08-17,2021-09-03,2,122,2,13.809999999999999,139
20148,2021-11-09,2021-11-11,6,53,2,80.02,55
20149,2021-07-09,2021-07-09,1,178,1,6.48,178
20150,2021-05-06,2021-05-06,2,242,1,75.31,242
20151,2021-06-08,2021-10-10,4,85,3,18.75,209
20152,2021-08-15,2021-08-15,2,141,1,31.29,141
20153,2021-06-02,2021-06-02,1,215,1,9.5,215
20154,2021-12-07,2021-12-07,2,27,1,8.18,27
20155,2021-09-18,2021-10-24,4,71,3,11.99,107
20156,2021-05-16,2021-05-16,1,232,1,14.8,232
20157,2021-12-29,2021-12-29,3,5,1,19.28,5
20158,2021-11-20,2021-11-20,3,44,1,16.4,44
20159,2021-06-03,2021-12-17,20,17,9,153.5,214
20160,2021-05-03,2021-05-03,2,245,1,51.57,245
20161,2021-06-24,2021-10-23,4,72,4,22.72,193
20162,2021-07-22,2021-12-23,3,11,2,20.11,165
20163,2021-11-27,2021-11-27,3,37,1,14.01,37
20164,2021-04-22,2021-04-22,3,256,1,13.57,256
20165,2021-05-14,2021-11-02,6,62,3,14.28,234
20166,2021-04-29,2021-05-25,4,223,2,20.46,249
20167,2021-04-29,2021-08-24,17,132,4,82.95,249
20168,2021-05-21,2021-11-18,24,46,7,137.35,227
20169,2021-07-02,2021-07-02,4,185,1,12.89,185
20170,2021-10-05,2021-10-05,1,90,1,7.23,90
20171,2021-11-19,2021-11-19,1,45,1,2.11,45
20172,2021-05-24,2021-05-24,1,224,1,5.87,224
20173,2021-05-01,2021-11-13,10,51,4,34.21,247
20174,2021-11-18,2021-11-18,1,46,1,8.69,46
20175,2021-05-18,2021-05-18,5,230,1,77.35000000000001,230
20176,2021-09-25,2021-09-25,1,100,1,6.35,100
20177,2021-12-14,2021-12-14,2,20,1,57.45,20
20178,2021-06-05,2021-12-18,4,16,3,28.88,212
20179,2021-12-10,2021-12-10,1,24,1,5,24
20180,2021-10-25,2021-10-25,1,70,1,14.43,70
20181,2021-12-11,2021-12-11,1,23,1,33.63,23
20182,2021-05-12,2021-12-17,7,17,2,39.91,236
20183,2021-06-03,2021-12-23,11,11,5,103.24,214
20184,2021-07-08,2021-12-21,2,13,2,32.05,179
20185,2021-12-17,2021-12-17,3,17,1,6.48,17
20186,2021-11-11,2021-11-11,1,53,1,13.3,53
20187,2021-04-22,2021-04-22,2,256,1,14.68,256
20188,2021-11-19,2021-11-19,1,45,1,6.25,45
20189,2021-06-14,2021-10-17,4,78,3,22.09,203
20190,2021-08-19,2021-12-20,6,14,5,34.1,137
20191,2021-05-13,2021-05-13,1,235,1,3.48,235
20192,2021-06-06,2021-06-06,1,211,1,16.5,211
20193,2021-08-22,2021-08-22,5,134,1,22.57,134
20194,2021-06-29,2021-06-29,1,188,1,10.06,188
20195,2021-06-02,2021-06-02,3,215,1,20.990000000000002,215
20196,2021-07-30,2021-12-04,3,30,2,27.45,157
20197,2021-06-13,2021-07-02,2,185,2,14.96,204
20198,2021-10-27,2021-10-27,6,68,1,1.97,68
20199,2021-08-20,2021-08-20,1,136,1,14.52,136
20200,2021-08-10,2021-08-10,6,146,1,79.44,146
20201,2021-11-25,2021-11-25,1,39,1,9.21,39
20202,2021-07-05,2021-08-31,5,125,3,47.77,182
20203,2021-05-26,2021-11-05,54,59,9,270.6,222
20204,2021-12-15,2021-12-15,2,19,1,19.619999999999997,19
20205,2021-09-08,2021-11-07,10,57,5,77.3,117
20206,2021-07-20,2021-10-19,11,76,2,28.34,167
20207,2021-05-20,2021-11-16,16,48,9,57.23,228
20208,2021-10-11,2021-12-31,6,3,3,26.13,84
20209,2021-09-16,2021-09-16,2,109,1,13.25,109
20210,2021-11-19,2021-11-19,2,45,1,14.06,45
20211,2021-10-07,2021-10-07,2,88,1,13.11,88
20212,2021-11-25,2021-11-25,2,39,1,24.35,39
20213,2021-09-10,2021-09-10,7,115,1,71.47,115
20214,2021-06-04,2021-06-04,5,213,1,24.740000000000002,213
20215,2021-07-06,2021-12-28,7,6,5,430.42,181
20216,2021-06-22,2021-12-06,11,28,3,57.76,195
20217,2021-08-28,2021-08-28,4,128,1,16.009999999999998,128
20218,2021-05-19,2021-05-19,44,229,1,197.97,229
20219,2021-05-15,2021-11-22,4,42,4,34.56,233
20220,2021-12-19,2021-12-19,1,15,1,8.73,15
20221,2021-08-25,2021-08-25,2,131,1,10.469999999999999,131
20222,2021-05-26,2021-05-26,1,222,1,4.06,222
20223,2021-04-30,2021-12-14,3,20,2,10.68,248
20224,2021-07-26,2021-07-26,1,161,1,12.27,161
20225,2021-10-08,2021-10-08,2,87,1,20.92,87
20226,2021-04-21,2021-04-21,2,257,1,62.44,257
20227,2021-09-09,2021-09-09,1,116,1,14.43,116
20228,2021-08-04,2021-08-04,3,152,1,153.16,152
20229,2021-09-24,2021-09-27,4,98,2,37.92,101
20230,2021-05-31,2021-05-31,8,217,1,58.12,217
20231,2021-06-21,2021-06-21,1,196,1,6.75,196
20232,2021-08-19,2021-09-24,3,101,2,12.850000000000001,137
20233,2021-11-17,2021-11-17,1,47,1,10.61,47
20234,2021-12-04,2021-12-04,5,30,1,33.51,30
20235,2021-06-13,2021-10-15,14,80,3,50.18,204
20236,2021-08-06,2021-08-06,2,150,1,6.129999999999999,150
20237,2021-08-08,2021-08-08,9,148,1,34.63,148
20238,2021-12-10,2021-12-10,2,24,1,9.43,24
20239,2021-06-01,2021-06-01,2,216,1,4.18,216
20240,2021-07-15,2021-11-04,5,60,3,44.56,172
20241,2021-07-14,2021-12-23,7,11,4,20.48,173
20242,2021-12-22,2021-12-22,1,12,1,3.41,12
20243,2021-05-28,2021-05-28,3,220,1,61.17,220
20244,2021-12-23,2021-12-23,2,11,1,9.49,11
20245,2021-12-06,2021-12-06,5,28,1,15.82,28
20246,2021-05-26,2021-05-26,2,222,1,2.39,222
20247,2021-12-17,2021-12-17,2,17,1,17.490000000000002,17
20248,2021-11-19,2021-11-19,2,45,1,16.67,45
20249,2021-09-08,2021-09-08,1,117,1,11.5,117
20250,2021-09-01,2021-09-01,1,124,1,12.48,124
20251,2021-07-15,2021-12-06,12,28,2,135.37,172
20252,2021-05-22,2021-05-22,3,226,1,1.12,226
20253,2021-10-11,2021-10-11,1,84,1,25.83,84
20254,2021-06-18,2021-06-18,5,199,1,32.65,199
20255,2021-11-18,2021-11-18,1,46,1,3.82,46
20256,2021-07-02,2021-12-22,6,12,4,56.27,185
20257,2021-12-03,2021-12-03,4,31,1,13.870000000000001,31
20258,2021-07-15,2021-12-31,30,3,14,157.32,172
20259,2021-07-02,2021-11-11,4,53,2,21.779999999999998,185
20260,2021-09-02,2021-09-02,2,123,1,13.31,123
20261,2021-09-15,2021-09-20,3,105,2,80.72,110
20262,2021-07-07,2021-11-15,21,49,5,122.62,180
20263,2021-09-23,2021-09-23,1,102,1,19.88,102
20264,2021-11-24,2021-11-24,1,40,1,2.5,40
20265,2021-10-11,2021-10-11,1,84,1,5.12,84
20266,2021-08-07,2021-08-07,2,149,1,27.22,149
20267,2021-11-01,2021-11-01,2,63,1,39.62,63
20268,2021-05-31,2021-05-31,2,217,1,9.95,217
20269,2021-06-23,2021-11-12,4,52,2,28.1,194
20270,2021-08-28,2021-08-28,1,128,1,2.88,128
20271,2021-11-22,2021-12-20,9,14,2,267.72,42
20272,2021-11-19,2021-11-19,1,45,1,4.38,45
20273,2021-05-21,2021-12-04,26,30,13,484.9,227
20274,2021-11-05,2021-11-05,1,59,1,12.62,59
20275,2021-05-28,2021-05-28,3,220,1,4.75,220
20276,2021-06-07,2021-06-07,2,210,1,9.24,210
20277,2021-08-16,2021-08-16,9,140,1,16.62,140
20278,2021-05-28,2021-05-28,10,220,1,112.35,220
20279,2021-06-27,2021-08-26,4,130,2,34.6,190
20280,2021-09-18,2021-11-30,16,34,6,163.55,107
20281,2021-09-06,2021-09-06,2,119,1,97.09,119
20282,2021-10-13,2021-10-14,5,81,2,23.36,82
20283,2021-11-08,2021-11-08,3,56,1,21.33,56
20284,2021-09-26,2021-09-26,4,99,1,15.62,99
20285,2021-11-04,2021-11-04,2,60,1,11.120000000000001,60
20286,2021-12-08,2021-12-08,9,26,1,97.06,26
20287,2021-05-06,2021-05-06,2,242,1,5.59,242
20288,2021-05-17,2021-08-19,5,137,3,86.11,231
20289,2021-10-21,2021-10-21,2,74,1,17,74
20290,2021-04-27,2021-12-21,38,13,14,331.01,251
20291,2021-06-03,2021-06-03,1,214,1,4.5,214
20292,2021-07-07,2021-07-07,6,180,1,86.6,180
20293,2021-05-19,2021-12-18,4,16,4,8.44,229
20294,2021-07-23,2021-07-23,1,164,1,8.87,164
20295,2021-05-11,2021-06-25,10,192,2,60.059999999999995,237
20296,2021-05-01,2021-05-01,1,247,1,6.75,247
20297,2021-04-15,2021-04-15,3,263,1,15.61,263
20298,2021-11-19,2021-11-19,2,45,1,6,45
20299,2021-04-10,2021-12-18,21,16,9,125.32000000000001,268
20300,2021-05-04,2021-05-04,1,244,1,9.68,244
20301,2021-11-23,2021-11-23,1,41,1,3.15,41
20302,2021-05-26,2021-05-26,1,222,1,8.69,222
20303,2021-12-04,2021-12-04,12,30,1,18.77,30
20304,2021-12-17,2021-12-17,2,17,1,21.53,17
20305,2021-08-16,2021-08-16,17,140,1,139.84,140
20306,2021-06-17,2021-06-17,2,200,1,11.8,200
20307,2021-07-19,2021-12-09,2,25,2,10.71,168
20308,2021-10-01,2021-12-20,4,14,2,20.33,94
20309,2021-04-26,2021-07-29,10,158,4,163.74,252
20310,2021-09-14,2021-09-14,2,111,1,10.870000000000001,111
20311,2021-11-24,2021-11-24,5,40,1,61.089999999999996,40
20312,2021-12-30,2021-12-30,2,4,1,11.67,4
20313,2021-06-29,2021-12-21,29,13,8,243.76,188
20314,2021-12-23,2021-12-23,1,11,1,14.94,11
20315,2021-10-12,2021-10-12,4,83,1,11.43,83
20316,2021-06-18,2021-06-18,4,199,1,12.99,199
20317,2021-12-17,2021-12-20,7,14,2,65.66,17
20318,2021-07-12,2021-07-12,1,175,1,5.52,175
20319,2021-08-30,2021-08-30,2,126,1,10.05,126
20320,2021-09-20,2021-09-20,2,105,1,13.1,105
20321,2021-12-13,2021-12-13,2,21,1,8.57,21
20322,2021-07-07,2021-07-07,1,180,1,7.77,180
20323,2021-10-22,2021-10-22,1,73,1,10.15,73
20324,2021-05-11,2021-05-11,2,237,1,9.940000000000001,237
20325,2021-11-12,2021-11-12,1,52,1,19.63,52
20326,2021-05-14,2021-12-12,20,22,2,163.31,234
20327,2021-05-28,2021-05-28,1,220,1,8.29,220
20328,2021-04-19,2021-12-24,22,10,9,196.76,259
20329,2021-05-15,2021-05-15,5,233,1,42.74,233
20330,2021-07-09,2021-09-10,7,115,2,78.42999999999999,178
20331,2021-12-08,2021-12-08,2,26,1,8.89,26
20332,2021-11-06,2021-12-23,14,11,3,51.03,58
20333,2021-05-11,2021-07-12,5,175,2,64.58,237
20334,2021-05-25,2021-12-12,50,22,6,501.56,223
20335,2021-08-19,2021-12-11,21,23,3,143.9,137
20336,2021-04-21,2021-10-25,69,70,7,400.58,257
20337,2021-05-23,2022-01-01,12,2,3,659.53,225
20339,2021-05-12,2021-12-22,14,12,6,52.12,236
20340,2021-09-29,2021-09-29,3,96,1,35.01,96
20341,2021-04-21,2021-12-15,48,19,9,392.93,257
20342,2021-04-25,2021-04-25,7,253,1,40.62,253
20343,2021-08-16,2021-08-16,1,140,1,7.43,140
20344,2021-11-09,2021-12-07,6,27,2,56.81,55
20345,2021-06-21,2021-11-26,5,38,3,40.23,196
20346,2021-05-12,2021-05-12,1,236,1,8.46,236
20347,2021-08-18,2021-08-18,1,138,1,10.5,138
20348,2021-06-11,2021-11-13,6,51,4,74.48,206
20349,2021-09-22,2021-09-22,1,103,1,7,103
20350,2021-05-21,2021-11-18,5,46,3,107.3,227
20351,2021-11-29,2021-11-29,2,35,1,10.35,35
20352,2021-09-26,2021-12-21,3,13,2,20.880000000000003,99
20353,2021-08-14,2021-08-14,1,142,1,18.25,142
20354,2021-11-19,2021-11-19,1,45,1,9.03,45
20355,2021-12-08,2021-12-13,9,21,2,60.3,26
20356,2021-05-06,2021-05-06,3,242,1,13.620000000000001,242
20357,2021-10-24,2021-10-24,3,71,1,50.94,71
20358,2021-07-18,2021-07-18,1,169,1,11.52,169
20359,2021-05-24,2021-05-24,4,224,1,40.58,224
20360,2021-04-27,2021-04-27,1,251,1,4.94,251
20361,2021-04-25,2021-04-25,2,253,1,16.130000000000003,253
20362,2021-04-15,2021-04-15,1,263,1,13.05,263
20363,2021-06-24,2021-06-24,6,193,1,16.98,193
20364,2021-11-04,2021-11-04,2,60,1,11.780000000000001,60
20365,2021-09-23,2021-09-23,5,102,1,14.08,102
20366,2021-04-25,2021-04-25,1,253,1,6.35,253
20367,2021-05-05,2021-12-14,7,20,6,79.14,243
20368,2021-10-16,2021-10-16,1,79,1,10.02,79
20369,2021-09-06,2021-10-20,2,75,2,72.93,119
20370,2021-05-11,2021-05-11,1,237,1,19.73,237
20371,2021-06-13,2021-11-22,13,42,6,168.03,204
20372,2021-09-26,2021-09-26,1,99,1,9.4,99
20373,2021-06-03,2021-12-14,15,20,4,205.17000000000002,214
20374,2021-08-11,2021-08-11,3,145,1,26.369999999999997,145
20375,2021-09-22,2021-09-22,1,103,1,39.48,103
20376,2021-08-04,2021-10-07,5,88,2,36.95,152
20377,2021-07-24,2021-09-09,4,116,2,30,163
20378,2021-04-23,2021-04-23,1,255,1,6.96,255
20379,2021-08-03,2021-12-21,9,13,4,69.79,153
20380,2021-05-06,2021-05-06,1,242,1,7.63,242
20381,2021-09-04,2021-09-04,1,121,1,4.74,121
20382,2021-10-09,2021-10-09,1,86,1,3.74,86
20383,2021-07-23,2021-12-10,12,24,5,102.12,164
20384,2021-09-25,2021-10-21,4,74,2,20.95,100
20385,2021-09-20,2021-09-20,1,105,1,1.77,105
20386,2021-07-09,2021-07-09,2,178,1,11.29,178
20387,2021-06-01,2021-06-22,4,195,3,15.850000000000001,216
20388,2021-09-06,2021-10-08,4,87,2,6.41,119
20389,2021-05-27,2021-07-31,2,156,2,9.71,221
20390,2021-09-21,2021-09-21,2,104,1,7.1899999999999995,104
20391,2021-11-08,2021-11-08,1,56,1,13.58,56
20392,2021-09-16,2021-09-16,1,109,1,5.79,109
20393,2021-10-25,2021-10-25,24,70,1,6.54,70
20394,2021-05-22,2021-12-22,11,12,5,145.25,226
20395,2021-10-01,2021-10-13,3,82,2,22.14,94
20396,2021-06-14,2021-06-14,3,203,1,21.96,203
20397,2021-04-22,2021-10-25,5,70,3,26.71,256
20398,2021-12-14,2021-12-14,1,20,1,4.77,20
20399,2021-06-18,2021-06-18,2,199,1,17.86,199
20400,2021-12-20,2021-12-20,2,14,1,10.77,14
20401,2021-06-17,2021-06-17,10,200,1,86.59,200
20402,2021-05-08,2021-07-06,2,181,2,11.25,240
20403,2021-05-18,2021-12-06,20,28,10,125.69,230
20404,2021-04-30,2021-08-11,2,145,2,39.629999999999995,248
20405,2021-10-20,2021-10-20,13,75,1,121.17,75
20406,2021-04-29,2021-08-05,3,151,2,10.49,249
20407,2021-05-04,2021-12-03,15,31,9,130.83,244
20408,2021-11-12,2021-11-12,2,52,1,25.009999999999998,52
20409,2021-10-07,2021-10-07,1,88,1,1.16,88
20410,2021-08-16,2021-08-16,1,140,1,5.38,140
20411,2021-09-15,2021-09-15,1,110,1,5.79,110
20412,2021-05-28,2021-05-28,4,220,1,35.67,220
20413,2021-10-05,2021-10-05,1,90,1,4.98,90
20414,2021-07-12,2021-09-27,6,98,2,42.03,175
20415,2021-12-01,2021-12-28,2,6,2,26.68,33
20416,2021-05-05,2021-09-16,2,109,2,10.16,243
20417,2021-05-12,2021-11-18,10,46,7,91.38,236
20418,2021-05-26,2021-06-19,4,198,2,27.52,222
20419,2021-10-14,2021-10-18,2,77,2,31.79,81
20420,2021-05-15,2021-07-23,3,164,2,23.17,233
20421,2021-12-29,2021-12-29,1,5,1,9.48,5
20422,2021-05-13,2021-11-11,2,53,2,7.23,235
20423,2021-05-12,2021-08-09,11,147,4,153.39,236
20424,2021-08-20,2021-08-20,2,136,1,12.940000000000001,136
20425,2021-10-20,2021-10-20,4,75,1,21.66,75
20426,2021-05-14,2021-11-02,8,62,4,78.72,234
20427,2021-10-16,2021-10-16,2,79,1,9.95,79
20428,2021-11-24,2021-11-24,1,40,1,30.12,40
20429,2021-06-02,2021-06-02,3,215,1,37.09,215
20430,2021-08-24,2021-08-24,3,132,1,14.56,132
20431,2021-06-11,2021-06-11,2,206,1,39.05,206
20432,2021-06-14,2021-07-23,8,164,2,3.81,203
20433,2021-08-06,2021-11-30,9,34,3,128.32,150
20434,2021-12-02,2021-12-02,1,32,1,4.63,32
20435,2021-05-31,2021-05-31,1,217,1,1.77,217
20436,2021-07-08,2021-08-26,5,130,2,46.46,179
20437,2021-06-17,2021-12-17,5,17,4,52.61,200
20438,2021-05-05,2021-05-05,3,243,1,178.8,243
20439,2021-09-04,2021-09-04,1,121,1,7.29,121
20440,2021-12-07,2021-12-07,4,27,1,29.15,27
20441,2021-10-18,2021-10-18,1,77,1,2.84,77
20442,2021-04-06,2021-10-20,16,75,2,240.31,272
20443,2021-08-26,2021-08-26,7,130,1,120.78,130
20444,2021-07-05,2021-11-10,6,54,3,36.379999999999995,182
20445,2021-05-15,2021-05-15,2,233,1,8.530000000000001,233
20446,2021-12-31,2021-12-31,2,3,1,9.82,3
20447,2021-08-31,2021-08-31,2,125,1,12.059999999999999,125
20448,2021-11-21,2021-11-21,3,43,1,5.1,43
20449,2021-12-29,2021-12-29,1,5,1,10.06,5
20450,2021-04-18,2021-05-29,4,219,2,13.31,260
20451,2021-10-11,2021-10-11,2,84,1,23.91,84
20452,2021-12-23,2021-12-23,1,11,1,96.94,11
20453,2021-05-14,2021-08-26,3,130,2,24.19,234
20454,2021-08-13,2021-08-13,1,143,1,7.37,143
20455,2021-06-01,2021-09-10,12,115,5,76.73,216
20456,2021-06-24,2021-12-08,2,26,2,12.88,193
20457,2021-06-18,2021-06-18,4,199,1,19.71,199
20458,2021-06-28,2021-10-18,7,77,4,39.65,189
20459,2021-04-27,2021-11-10,6,54,4,32.6,251
20460,2021-10-15,2021-10-15,2,80,1,10.62,80
20461,2021-11-27,2021-11-27,1,37,1,2.47,37
20462,2021-08-21,2021-08-21,1,135,1,12.62,135
20463,2021-07-07,2021-07-07,4,180,1,58.25,180
20464,2021-11-24,2021-11-24,1,40,1,11.65,40
20465,2021-05-03,2021-10-13,18,82,8,192.89999999999998,245
20466,2021-10-22,2021-10-22,2,73,1,7.97,73
20467,2021-11-10,2021-11-10,1,54,1,12.25,54
20468,2021-09-15,2021-09-15,1,110,1,7.88,110
20469,2021-10-25,2021-10-25,2,70,1,22.689999999999998,70
20470,2021-12-02,2021-12-02,1,32,1,2.68,32
20471,2021-11-12,2021-11-12,1,52,1,5.79,52
20472,2021-11-03,2021-11-16,2,48,2,31.54,61
20473,2021-09-08,2021-09-08,1,117,1,1.44,117
20474,2021-06-10,2021-08-07,2,149,2,12.5,207
20475,2021-06-18,2021-11-16,5,48,3,67.56,199
20476,2021-12-02,2021-12-09,2,25,2,28.75,32
20478,2021-06-20,2021-12-27,10,7,7,184.71,197
20479,2021-07-22,2021-10-08,7,87,2,16.47,165
20480,2021-05-14,2021-08-18,3,138,3,25.61,234
20481,2021-09-22,2021-12-22,15,12,3,169.75,103
20482,2021-08-01,2021-09-16,15,109,2,118.71000000000001,155
20483,2021-06-25,2021-06-25,1,192,1,16.65,192
20484,2021-11-10,2021-11-10,2,54,1,3.88,54
20485,2021-06-22,2021-12-13,9,21,3,60.35,195
20486,2021-12-06,2021-12-06,4,28,1,16.28,28
20487,2021-11-19,2021-11-19,4,45,1,18.81,45
20488,2021-08-03,2021-11-21,4,43,3,44.28,153
20489,2021-09-06,2021-09-06,2,119,1,8.7,119
20490,2021-06-22,2021-06-22,7,195,1,94.74,195
20491,2021-11-20,2021-11-20,4,44,1,17.79,44
20492,2021-09-22,2021-09-22,4,103,1,21.36,103
20493,2021-06-20,2021-06-20,2,197,1,7.32,197
20494,2021-10-13,2021-10-24,3,71,3,21.12,82
20495,2021-10-26,2021-12-13,5,21,2,35.64,69
20496,2021-10-17,2021-11-27,7,37,2,16.32,78
20497,2021-08-10,2021-08-10,3,146,1,14.040000000000001,146
20498,2021-10-14,2021-10-14,1,81,1,15.83,81
20499,2021-11-11,2021-11-11,1,53,1,9.75,53
20500,2021-10-18,2021-10-18,1,77,1,8.88,77
20501,2021-07-20,2021-07-20,2,167,1,11.34,167
20502,2021-09-28,2021-10-10,5,85,2,16.72,97
20503,2021-11-26,2021-11-26,1,38,1,6.21,38
20504,2021-10-20,2021-10-20,1,75,1,3.13,75
20505,2021-08-05,2021-08-05,2,151,1,79.83999999999999,151
20506,2021-06-21,2022-01-01,26,2,6,113.42,196
20507,2021-10-28,2021-10-28,1,67,1,6.07,67
20508,2021-09-17,2021-09-17,2,108,1,16.5,108
20509,2021-08-17,2021-08-17,3,139,1,18.2,139
20510,2021-06-11,2021-06-11,1,206,1,8.14,206
20511,2021-09-01,2021-09-01,5,124,1,62.51,124
20512,2021-08-22,2021-08-22,2,134,1,8.870000000000001,134
20513,2021-07-07,2021-08-12,4,144,2,57.38,180
20514,2021-05-17,2021-05-17,2,231,1,14.25,231
20515,2021-11-02,2021-11-02,3,62,1,28.28,62
20516,2021-11-05,2021-12-29,13,5,5,62.55,59
20517,2021-10-07,2021-10-07,2,88,1,20.05,88
20518,2021-11-23,2021-12-21,14,13,2,259.82,41
20519,2021-10-06,2021-10-06,4,89,1,14.47,89
20520,2021-08-20,2021-11-18,11,46,2,39.96,136
20521,2021-12-24,2021-12-24,3,10,1,16.1,10
20522,2021-07-16,2021-07-16,2,171,1,14.370000000000001,171
20523,2021-09-23,2021-09-23,1,102,1,5.18,102
20524,2021-10-28,2021-10-28,1,67,1,7.43,67
20525,2021-11-30,2021-11-30,4,34,1,41.94,34
20526,2021-10-31,2021-10-31,3,64,1,20.75,64
20527,2021-11-01,2021-11-01,1,63,1,8.6,63
20528,2021-11-24,2021-12-30,4,4,3,35.89,40
20529,2021-11-26,2021-11-26,4,38,1,21.939999999999998,38
20530,2021-10-19,2021-10-19,3,76,1,27.919999999999998,76
20531,2021-12-01,2021-12-28,17,6,4,196.71,33
20532,2021-10-06,2021-10-06,4,89,1,16.1,89
20533,2021-10-15,2021-10-15,5,80,1,31.57,80
20534,2021-10-11,2021-10-11,1,84,1,2.31,84
20535,2021-11-24,2021-12-28,3,6,2,25.77,40
20536,2021-12-02,2021-12-02,1,32,1,8.04,32
20537,2021-04-21,2021-12-30,106,4,7,124.57,257
20538,2021-04-30,2021-04-30,1,248,1,5.05,248
20539,2021-04-27,2022-01-01,7,2,3,43.51,251
20540,2021-05-02,2021-12-20,2,14,2,17.25,246
20541,2021-11-07,2021-11-07,6,57,1,34.04,57
20542,2021-05-06,2021-08-17,6,139,3,87.09,242
20543,2021-11-13,2022-01-01,4,2,2,24.07,51
20544,2021-12-22,2021-12-22,1,12,1,46.98,12
20545,2021-05-02,2021-05-20,2,228,2,10.84,246
20546,2021-07-29,2021-07-29,1,158,1,11.19,158
20547,2021-04-26,2021-04-26,3,252,1,165.69,252
20548,2021-06-04,2021-06-04,3,213,1,44.22,213
20549,2021-10-18,2021-10-18,2,77,1,6.42,77
20550,2021-05-19,2021-08-28,4,128,3,23.939999999999998,229
20551,2021-04-13,2021-04-13,1,265,1,7.98,265
20552,2021-04-25,2021-12-19,8,15,4,46.7,253
20553,2021-05-14,2021-05-14,1,234,1,13.44,234
20554,2021-10-23,2021-10-23,1,72,1,3.7,72
20555,2021-05-31,2021-12-16,6,18,4,30.240000000000002,217
20556,2021-07-04,2021-07-04,1,183,1,8.69,183
20557,2021-06-14,2021-06-14,2,203,1,18.12,203
20558,2021-06-10,2021-11-20,13,44,7,96.83,207
20559,2021-09-02,2021-11-09,10,55,4,162.92000000000002,123
20560,2021-05-07,2021-05-07,4,241,1,32.58,241
20561,2021-05-08,2021-12-21,36,13,15,208.79,240
20562,2021-11-19,2021-11-19,2,45,1,26.28,45
20563,2021-05-24,2021-12-15,16,19,5,99.2,224
20564,2021-09-29,2021-09-29,2,96,1,195.96,96
20565,2021-06-01,2021-09-11,4,114,2,22.54,216
20567,2021-10-20,2021-10-20,6,75,1,12,75
20568,2021-05-20,2021-05-20,6,228,1,40.15,228
20569,2021-04-17,2021-04-17,2,261,1,23.98,261
20570,2021-10-28,2021-10-28,2,67,1,18.740000000000002,67
20571,2021-04-23,2021-05-05,4,243,2,23.700000000000003,255
20572,2021-04-30,2021-12-19,30,15,14,244.13,248
20573,2021-08-25,2021-11-19,5,45,3,37.58,131
20574,2021-06-19,2021-10-30,4,65,3,14.53,198
20575,2021-07-04,2021-09-26,3,99,2,8.84,183
20576,2021-08-18,2021-08-18,4,138,1,0.34,138
20577,2021-09-19,2021-09-19,2,106,1,17.17,106
20578,2021-06-30,2021-06-30,2,187,1,17.46,187
20579,2021-08-19,2021-10-08,4,87,2,17.05,137
20580,2021-04-15,2021-05-06,9,242,2,41.69,263
20581,2021-05-06,2021-05-28,2,220,2,15.55,242
20582,2021-04-29,2021-11-19,7,45,5,60.69,249
20583,2021-05-16,2021-09-13,16,112,3,141.09,232
20584,2021-10-16,2021-10-16,2,79,1,12.299999999999999,79
20585,2021-04-20,2021-04-20,2,258,1,17.22,258
20586,2021-05-13,2021-05-13,1,235,1,1.77,235
20587,2021-10-14,2021-10-14,3,81,1,31.98,81
20588,2021-04-26,2021-09-24,9,101,3,75.66,252
20589,2021-05-18,2021-05-18,8,230,1,20.830000000000002,230
20590,2021-07-22,2021-12-13,24,21,3,464.41999999999996,165
20591,2021-05-13,2021-06-24,6,193,2,22.2,235
20592,2021-05-11,2021-06-09,3,208,2,24.91,237
20593,2021-07-21,2021-12-20,8,14,4,46.56,166
